LAMMPS (10 Sep 2025)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (13.349999 13.349999 13.349999)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  108 atoms
  read_data CPU = 0.001 seconds
CUDA found, setting device type to torch::kCUDA.
Loading MACE model from "ar_finetune_epoch1.model-lammps.pt" ... finished.
  - The torch_float_dtype is: Float
  - The r_max is: 6.
  - The model has: 2 layers.
  - The MACE model atomic numbers are: 18.
  - The pair_coeff atomic numbers are: 18.
  - Mapping LAMMPS type 1 (Ar) to MACE type 1.
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7, bins = 2 2 2
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mace, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 3.136 | 3.136 | 3.136 Mbytes
   Step          Time           CPU           PotEng         KinEng         TotEng          Temp          Press          Volume        Density    
     61770   30.885         142.90517      191.52884      4.0225464      195.55139      290.839        155067.95      2379.2701      3.0110926    
     61780   30.89          143.71215      191.62287      3.9059744      195.52884      282.41059      155186.82      2379.2701      3.0110926    
     61790   30.895         144.51896      191.73203      3.7735088      195.50553      272.83303      155327.88      2379.2701      3.0110926    
     61800   30.9           145.32659      191.83819      3.6439984      195.48218      263.46914      155466.61      2379.2701      3.0110926    
     61810   30.905         146.13331      191.92531      3.5340872      195.4594       255.52232      155581.23      2379.2701      3.0110926    
     61820   30.91          146.93972      191.98279      3.4548206      195.43761      249.79117      155656.23      2379.2701      3.0110926    
     61830   30.915         147.74769      192.00694      3.4102127      195.41715      246.56592      155684.33      2379.2701      3.0110926    
     61840   30.92          148.5573       192.00013      3.3980622      195.39819      245.68742      155666.18      2379.2701      3.0110926    
     61850   30.925         149.36315      191.96865      3.4122106      195.38086      246.71037      155608.5       2379.2701      3.0110926    
     61860   30.93          150.16961      191.92024      3.44499        195.36523      249.0804       155521.62      2379.2701      3.0110926    
     61870   30.935         150.97825      191.8624       3.4889363      195.35133      252.25781      155418.13      2379.2701      3.0110926    
     61880   30.94          151.78483      191.80169      3.5374944      195.33918      255.76867      155310.13      2379.2701      3.0110926    
     61890   30.945         152.59029      191.74378      3.5850271      195.3288       259.20539      155208.33      2379.2701      3.0110926    
     61900   30.95          153.39786      191.69355      3.6266399      195.32019      262.21408      155122.61      2379.2701      3.0110926    
     61910   30.955         154.20618      191.65521      3.6581701      195.31338      264.49379      155060.51      2379.2701      3.0110926    
     61920   30.96          155.01343      191.63198      3.6763965      195.30838      265.8116       155027.13      2379.2701      3.0110926    
     61930   30.965         155.82118      191.62589      3.6793754      195.30527      266.02698      155024.03      2379.2701      3.0110926    
     61940   30.97          156.63004      191.63733      3.6667978      195.30413      265.11759      155049.45      2379.2701      3.0110926    
     61950   30.975         157.43626      191.66485      3.6402781      195.30512      263.20016      155099.1       2379.2701      3.0110926    
     61960   30.98          158.24482      191.70493      3.603502       195.30843      260.54116      155165.87      2379.2701      3.0110926    
     61970   30.985         159.05097      191.75207      3.5621936      195.31426      257.55447      155240.93      2379.2701      3.0110926    
     61980   30.99          159.85679      191.799        3.5238414      195.32284      254.78152      155313.84      2379.2701      3.0110926    
     61990   30.995         160.6625       191.83735      3.4970375      195.33438      252.84354      155373.41      2379.2701      3.0110926    
     62000   31             161.46788      191.85888      3.4902523      195.34913      252.35296      155409.13      2379.2701      3.0110926    
Loop time of 161.468 on 1 procs for 2000 steps with 108 atoms

Performance: 0.535 ns/day, 44.852 hours/ns, 12.386 timesteps/s, 1.338 katom-step/s
100.0% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 161.41     | 161.41     | 161.41     |   0.0 | 99.97
Neigh   | 0          | 0          | 0          |   0.0 |  0.00
Comm    | 0.020756   | 0.020756   | 0.020756   |   0.0 |  0.01
Output  | 0.025725   | 0.025725   | 0.025725   |   0.0 |  0.02
Modify  | 0.00455    | 0.00455    | 0.00455    |   0.0 |  0.00
Other   |            | 0.002642   |            |       |  0.00

Nlocal:            108 ave         108 max         108 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           3322 ave        3322 max        3322 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:              0 ave           0 max           0 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:        57848 ave       57848 max       57848 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 57848
Ave neighs/atom = 535.62963
Neighbor list builds = 0
Dangerous builds = 0
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 62000
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 3.136 | 3.136 | 3.136 Mbytes
   Step          Time           CPU           PotEng         KinEng         TotEng          Temp          Press          Volume        Density    
     62000   31             0              191.85888      3.4902523      195.34913      252.35296      155409.07      2379.2701      3.0110926    
     62010   31.005         0.80578968     191.85722      3.5100453      195.36727      253.78404      155413.28      2379.2701      3.0110926    
     62020   31.01          1.6101432      191.8299       3.5590888      195.38898      257.32999      155383.95      2379.2701      3.0110926    
     62030   31.015         2.4167267      191.77957      3.6348031      195.41437      262.80431      155324.33      2379.2701      3.0110926    
     62040   31.02          3.2219227      191.71402      3.7293899      195.44341      269.64314      155244.9       2379.2701      3.0110926    
     62050   31.025         4.0285529      191.64437      3.8314739      195.47584      277.02403      155159.63      2379.2701      3.0110926    
     62060   31.03          4.8311778      191.58248      3.9287664      195.51125      284.0585       155084.56      2379.2701      3.0110926    
     62070   31.035         5.636407       191.53828      4.0107415      195.54902      289.98548      155033.61      2379.2701      3.0110926    
     62080   31.04          6.441813       191.51797      4.0704717      195.58844      294.30411      155016.03      2379.2701      3.0110926    
     62090   31.045         7.2469079      191.52352      4.1052706      195.62879      296.82015      155035.89      2379.2701      3.0110926    
     62100   31.05          8.0513375      191.55317      4.1162954      195.66946      297.61726      155091.35      2379.2701      3.0110926    
     62110   31.055         8.8557753      191.60243      4.1075398      195.70997      296.98421      155177.45      2379.2701      3.0110926    
     62120   31.06          9.657937       191.66537      4.0846504      195.75002      295.32926      155286.13      2379.2701      3.0110926    
     62130   31.065         10.461369      191.73554      4.0538923      195.78943      293.10538      155407.74      2379.2701      3.0110926    
     62140   31.07          11.26483       191.80672      4.0214568      195.82817      290.76022      155532.47      2379.2701      3.0110926    
     62150   31.075         12.067811      191.87314      3.9931471      195.86629      288.71337      155650.4       2379.2701      3.0110926    
     62160   31.08          12.870773      191.92959      3.9742667      195.90386      287.34828      155753.19      2379.2701      3.0110926    
     62170   31.085         13.676876      191.97162      3.9693478      195.94097      286.99262      155834.11      2379.2701      3.0110926    
     62180   31.09          14.483889      191.99632      3.981386       195.97771      287.86301      155889.53      2379.2701      3.0110926    
